,source,target,edge,url,journalName
242,benchmark researcher industry future progress development sfm system leverage g network,teaching,implement,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
243,cost,emergence internet thing,implement building operation with,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
244,energy,intensive time,consume process at_time,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
245,energy,hvac component,consume,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
246,version manuscript.this research,collaboration contribution author,result,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
247,eftychia kalogianni,state art land administration,summarize,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
248,eftychia kalogianni,consideration implementation,summarize,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
249,peter van oosterom,introduction 3d webgis prototype bim input,contribute,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
250,author,conclusion future work,contribute,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
251,version manuscript.this research,collaboration contribution author,result,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
252,eftychia kalogianni,state art land administration,summarize,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
253,eftychia kalogianni,consideration implementation,summarize,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
254,peter van oosterom,introduction 3d webgis prototype bim input,contribute,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
255,author,conclusion future work,contribute,https://www.mdpi.com/2504-3900/2/15/1153/htm,kg-mdpi-Sustainability
256,relationship different factor,construction,propose,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
257,smart port policy,method system technical mean port industry stakeholder leverage port technology port development,establish,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
258,port important platform node international maritime shipping network,catalyst role world trade development,play,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
259,model,idea important module system good relationship,transform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
260,model,especially analysis system structure complex relationship,transform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
261,systematic analysis,powerful function,serve,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
262,ism critical factor table,development smart port,affect,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
263,o,different influence relationship,represent,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
264,use x,influence relationship,represent,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
265,ism critical factor table,development smart port,affect,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
266,o,different influence relationship,represent,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
267,use x,influence relationship,represent,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
268,research idea,paper,cowrote,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
269,research idea,paper,cowrote,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
270,master student,development work iot bim,perform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
271,master student,development work datum analytic prediction,perform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
272,thesis supervisor,work computer science subject,organize,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
273,master student,development work iot bim,perform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
274,master student,development work datum analytic prediction,perform,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
275,thesis supervisor,work computer science subject,organize,https://www.mdpi.com/2077-1312/7/4/83/htm,kg-mdpi-Sustainability
276,increase usage information communication technology internet thing facility management,stack,induce,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
277,datum,opportunity cost saving,bring,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
278,datum source,manipulate,manage,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
279,support implementation management philosophy,waste,reveal,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
280,addition data management issue,solution,develop,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
281,study awareness,information modeling fm,build,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
282,fm,data management problem term philosophy,relate,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
283,value customer help,solution fm industry,deliver,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
284,context,datum solution,build,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
285,context,energy,build,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
286,scenario,dsr methodology,depend,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
287,issue healthcare facility,fm framework,develop,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
288,issue real healthcare facility,fm framework,develop,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
289,gbp bn united kingdom state dsr help,innovative solution problem,find,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
290,dsr,modeling tool,prefer,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
291,dsr,decision support system,prefer,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
292,dsr,tool,prefer,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
293,fm framework,user requirement,comprise,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
294,data storage requirement,datum type analysis,identify,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
295,scenario,conduct interview administrative affair manager year experience year experience work healthcare facility,create,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
296,study fm datum,manage,comprehensively handle,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
297,study aim,fm framework healthcare facility,propose,https://www.mdpi.com/2071-1050/12/17/7061/htm,kg-mdpi-Sustainability
298,design,challenge architecture,create,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
299,design,construction,create,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
300,design,energy,building,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
301,tool,design,provide evaluate,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
302,energy,mathematical calculation,require,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
303,student perception feedback,gauge,analyze,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
304,pbl,energy,teach,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
305,sustainability,high education response rise cost utility increase emphasis development order use software conduct,emphasize,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
306,student solution,determine,evaluate,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
307,student,desire outcome class objective,achieve,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
308,form survey help,aspect learning,quantify,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
309,good pedagogical suitable technical platform,sustainability,teach,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
310,result,energy,indicate bim,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
311,majority student,cement,find,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
312,conclusion need,scale ,confirm,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
313,pilot nature,study,involve,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
314,conclusion need,scale ,confirm,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
315,number student,study,involve,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
316,small number student,study,involve,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
317,bim model help,system,well understand,https://www.mdpi.com/2227-7102/2/3/136/htm,kg-mdpi-Sustainability
318,shift,carbon reduction building sector,embodied,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
319,environmental impact heating,detail,rarely study,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
320,study,life cycle assessment,perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
321,approach link external product datum information object programming language test,workflow present,exist,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
322,benefit,workflow,exist,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
323,detailed bim model,office building switzerland case study,newly build,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
324,project documentation,addition,ensure at_time,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
325,project documentation,addition,ensure plausibility impact at_time,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
326,target,energy,provide,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
327,embodied impact hvac system,range total embodied impact office building,lie,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
328,robust picture,environmental impact hvac system,embody,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
329,research case study,provide,need,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
330,biodiversity,climate change,bring,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
331,type information,lca datum,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
332,type information,bim base lca,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
333,information,source,acquire,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
334,material quantity information,bim model product datasheet,directly retrieve,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
335,model.in,bim base lca,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
336,type information,bim base lca,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
337,model.in general,lca datum,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
338,model.in general,base lca,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
339,type information,lca datum,need perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
340,information,source,acquire,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
341,material quantity information,bim model product datasheet,directly retrieve,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
342,model.the,workflow,implement,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
343,model.the,summarize table,implement,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
344,group material,bim base lca,perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
345,integrated method,complete lca,perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
346,method,lca,perform,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
347,tool,accord datum,flexible extend,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
348,similar tool,transparency impact hvac system stage building lifecycle.conceptualization,enable,https://www.mdpi.com/2071-1050/12/8/3372/htm,kg-mdpi-Sustainability
349,construction,environmental burden term material,generate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
350,construction,co2 emission,generate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
351,advance computer science datum management,evaluation present future impact,facilitate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
352,construction,design,evaluate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
353,model,environmental impact urbanization process project ecological indicator,evaluate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
354,important aspect,construction,determine,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
355,construction,awareness,introduce,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
356,purpose,awareness,introduce,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
357,purpose,environmental awareness,introduce,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
358,building,environmental impact,represent,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
359,useful introduction environmental awareness urban planning city,public space,is in,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
360,small urbanization project,illustration,define,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
361,urbanization project,illustration,define,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
362,project,playground correspond,include,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
363,site,possible,show,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
364,indicator,arditec research group,develop,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
365,element,connection building urbanization project frequent city,relate,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
366,assessment,m.m,combine,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
367,assessment,construction,combine,https://www.mdpi.com/2071-1050/12/10/4196/htm,kg-mdpi-Sustainability
368,bloom taxonomy,guide pedagogical education,apply,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
369,perspective,architectural science undergraduate program,develop,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
370,curriculum student opportunity,design,engage,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
371,pedagogical approach,refinement project base implementation,discuss,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
372,student,meaningfully level,engage,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
373,evaluation project,highly effective,determine,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
374,devolution simple teaching software.within literature,bim education,apply,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
375,active discourse,bim architecture engineering curriculum university level,concurrently integrate,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
376,present project present,sustainability,teach,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
377,iteration,change classroom environment,adapt,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
378,iteration,case study,evaluate,https://www.mdpi.com/2075-5309/9/5/103/htm,kg-mdpi-Sustainability
